,Survey,List,Participant,Nativeness,Age,Gender,Education,ItemID,Response,Scenario,Suspect,EStrength,ItemType,Condition,Item,ItemC,CorrectControl,Fillertype,EvidenceType,Evident
1476,Survey2,2,Survey2_39,British English,64,he/him,Secondary School,Item6a,know,Interrogation,EB,strong,Item,c,6,6 sI,NA,No,picture,75
1478,Survey2,2,Survey2_39,British English,64,he/him,Secondary School,Item8a,know,Interrogation,EB,strong,Item,c,8,8 sI,NA,No,document,95
1481,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item11a,believe,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1483,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,90
1487,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,40
1488,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,44
1489,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,80
1490,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item20b,know,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,20
1492,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,18
1493,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,99
1495,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item5a,believe,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,99
1497,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item7a,believe,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,95
1498,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,40
1500,Survey2,1,Survey2_4,British English,36,she/her,Secondary School,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,30
1501,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item11a,believe,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1502,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,100
1503,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,100
1504,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,100
1505,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item15a,know,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,100
1506,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,70
1507,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,100
1508,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,94
1509,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item19a,believe,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,100
1510,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,70
1511,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,100
1512,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item2b,know,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,60
1513,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1514,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item4b,believe,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,50
1515,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,100
1516,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,70
1517,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1518,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,70
1519,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item9a,know,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,100
1520,Survey2,1,Survey2_40,British English,39,they/their,Bachelor Degree,Item10b,know,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,64
1521,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1522,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,80
1524,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,100
1527,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,100
1530,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,95
1531,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item1a,believe,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,100
1532,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,95
1533,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item3a,believe,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1534,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,75
1535,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,99
1536,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,95
1537,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1538,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,70
1539,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item9a,believe,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,100
1540,Survey2,1,Survey2_41,British English,38,she/her,Bachelor Degree,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,80
1541,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item11b,believe,Briefing,JS,weak,Item,b,11,11 wB,NA,No,statement,61
1542,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item12a,believe,Briefing,JS,strong,Item,a,12,12 sB,NA,No,document,91
1543,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item13b,believe,Briefing,JS,weak,Item,b,13,13 wB,NA,No,statement,91
1544,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item14a,know,Briefing,JS,strong,Item,a,14,14 sB,NA,No,picture,100
1545,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item15b,believe,Briefing,JS,weak,Item,b,15,15 wB,NA,No,document,97
1546,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item16a,believe,Briefing,JS,strong,Item,a,16,16 sB,NA,No,document,74
1547,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item17b,believe,Briefing,JS,weak,Item,b,17,17 wB,NA,No,document,89
1548,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item18a,know,Briefing,JS,strong,Item,a,18,18 sB,NA,No,statement,98
1549,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item19b,believe,Briefing,JS,weak,Item,b,19,19 wB,NA,No,statement,77
1550,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item20a,know,Briefing,JS,strong,Item,a,20,20 sB,NA,No,document,94
1551,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item1b,believe,Interrogation,EB,weak,Item,d,1,1 wI,NA,No,statement,83
1552,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item2a,believe,Interrogation,EB,strong,Item,c,2,2 sI,NA,No,picture,71
1553,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item3b,know,Interrogation,EB,weak,Item,d,3,3 wI,NA,No,document,89
1554,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item4a,know,Interrogation,EB,strong,Item,c,4,4 sI,NA,No,picture,95
1555,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item5b,know,Interrogation,EB,weak,Item,d,5,5 wI,NA,No,document,77
1556,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item6a,believe,Interrogation,EB,strong,Item,c,6,6 sI,NA,No,picture,89
1557,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item7b,believe,Interrogation,EB,weak,Item,d,7,7 wI,NA,No,statement,81
1558,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item8a,know,Interrogation,EB,strong,Item,c,8,8 sI,NA,No,document,98
1559,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item9b,believe,Interrogation,EB,weak,Item,d,9,9 wI,NA,No,picture,82
1560,Survey2,2,Survey2_42,British English,50,she/her,Secondary School,Item10a,believe,Interrogation,EB,strong,Item,c,10,10 sI,NA,No,statement,100
1561,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1562,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item12b,know,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,64
1563,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,90
1564,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,100
1565,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item15a,know,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,100
1566,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,78
1567,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,95
1568,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item18b,know,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,76
1569,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,96
1570,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,75
1571,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,95
1572,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,60
1573,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1574,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,60
1575,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,100
1576,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,60
1577,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1578,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,65
1579,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item9a,believe,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,90
1580,Survey2,1,Survey2_5,British English,36,she/her,Bachelor Degree,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,85
1581,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,92
1582,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,80
1583,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,100
1584,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,69
1585,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item15a,believe,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,86
1586,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,50
1587,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,87
1588,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,50
1589,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item19a,believe,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,54
1590,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,72
1591,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,74
1592,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,78
1593,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item3a,believe,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,90
1594,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,50
1595,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item5a,believe,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,98
1596,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,50
1597,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,93
1599,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item9a,believe,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,50
1600,Survey2,1,Survey2_6,British English,27,she/her,Master Degree,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,70
1601,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item11a,believe,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,37
1602,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,34
1603,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item13a,believe,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,66
1604,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,50
1605,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item15a,believe,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,64
1606,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,13
1608,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,53
1610,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,56
1611,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item1a,believe,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,38
1612,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,12
1613,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item3a,believe,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,59
1614,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item4b,believe,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,39
1615,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item5a,believe,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,86
1616,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,32
1617,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item7a,believe,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,90
1618,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,34
1619,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item9a,believe,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,71
1620,Survey2,1,Survey2_7,British English,26,she/her,Master Degree,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,22
1621,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,40
1622,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,21
1623,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,100
1624,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,90
1625,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item15a,believe,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,67
1626,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,8
1627,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,82
1628,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,43
1629,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item19a,believe,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,60
1630,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,33
1631,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item1a,believe,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,100
1632,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,61
1633,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1634,Survey2,1,Survey2_8,British English,23,he/him,Bachelor Degree,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,12
